configuration_id,component_count,components,system_voltage_v,analysis_period_min,active_duration_min,sleep_duration_min,peak_duration_min,avg_active_current_ma,avg_sleep_current_ma,avg_peak_current_ma,calculated_energy_mwh,target_energy_mwh,component_profiles,anomaly_prediction,anomaly_score,anomaly_status
1304,3,Raspberry Pi Pico + HC-SR04 + ESP32-S3,4.15,720,402.2753154610471,269.00113726328914,0.0,55.23019099085837,1.160601070824728,0.0,4695.183965814223,4848.272885278838,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=720.00,peak=0.00 | HC-SR04:active=573.83,idle=146.17,sleep=0.00,peak=0.00 | ESP32-S3:active=633.00,idle=0.00,sleep=87.00,peak=0.00",1,0.025247629302896812,NORMAL
1305,4,INA219 + ESP32-S3 + HC-SR04 + Arduino Uno / ATmega328P,4.15,720,624.7124791315332,78.38384366388743,0.1903016286110012,0.0,0.007,355.0,,0.0,"INA219:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32-S3:active=405.70,idle=0.00,sleep=313.54,peak=0.76 | HC-SR04:active=653.15,idle=66.85,sleep=0.00,peak=0.00 | Arduino Uno / ATmega328P:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.0002445551886979258,NORMAL
1306,4,HC-SR501 + SSD1306 OLED controller + BME280 + ESP32,3.3,120,82.04366658055736,37.95633341944265,0.0,0.0,0.0096101103866744,0.0,,0.0,"HC-SR501:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=120.00,peak=0.00 | BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32:active=88.17,idle=0.00,sleep=31.83,peak=0.00",1,0.20559170337871158,NORMAL
1307,3,Arduino Uno / ATmega328P + BME280 + ESP32-S3,3.3,360,264.5667502390201,94.17464275348532,1.258607007494586,0.0,0.007,355.0,,0.0,"Arduino Uno / ATmega328P:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32-S3:active=73.70,idle=0.00,sleep=282.52,peak=3.78",1,0.04253194020629436,NORMAL
1308,2,BMP280 + DS18B20,4.15,720,296.0751967566296,375.1467908535472,1.2194853372937926,0.8139723100055769,0.0002855370482572,1.5,33.6074149091124,34.07345700392668,"BMP280:active=110.46,idle=73.41,sleep=536.13,peak=0.00 | DS18B20:active=481.69,idle=21.70,sleep=214.17,peak=2.44",1,0.06862650810487314,NORMAL
1309,1,ESP32,3.3,30,16.1545552491097,13.845444750890303,0.0,23.88,0.00814,0.0,21.223591469795647,20.36584432305763,"ESP32:active=16.15,idle=0.00,sleep=13.85,peak=0.00",1,0.1827390567517972,NORMAL
1310,3,HC-SR501 + DHT22 / AM2302 + INA219,3.3,60,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,"HC-SR501:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | INA219:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.219041555426161,NORMAL
1311,3,DS18B20 + DHT22 / AM2302 + SSD1306 OLED controller,3.3,720,382.2367560885893,277.8542703075547,0.3007220521247045,1.9406445382203956,0.0087397998239965,2.5,122.92674488029787,124.486438414195,"DS18B20:active=427.61,idle=178.82,sleep=113.56,peak=0.00 | DHT22 / AM2302:active=719.10,idle=0.00,sleep=0.00,peak=0.90 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=720.00,peak=0.00",1,0.1402959168027047,NORMAL
1312,4,MPU6050 + INA219 + BMP280 + Arduino Uno / ATmega328P,3.3,360,208.14716208744736,132.59573749260784,0.0,0.0,0.0048213197744708,0.0,,0.0,"MPU6050:active=64.62,idle=42.44,sleep=252.94,peak=0.00 | INA219:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | BMP280:active=47.96,idle=34.59,sleep=277.44,peak=0.00 | Arduino Uno / ATmega328P:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.1922846035284354,NORMAL
1313,1,BME280,3.3,1440,1440.0,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.09909329927197102,NORMAL
1314,4,DS18B20 + BME280 + ESP32 + SSD1306 OLED controller,3.3,720,470.0293479700646,231.4143176804096,0.0,0.0,0.0086821847642338,0.0,,0.0,"DS18B20:active=532.47,idle=74.23,sleep=113.30,peak=0.00 | BME280:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32:active=627.65,idle=0.00,sleep=92.35,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=720.00,peak=0.00",1,0.17402604565085933,NORMAL
1315,4,MPU6050 + BME280 + HC-SR04 + ESP32,3.3,120,83.97672940565191,20.167413530460323,0.0,0.0,0.0085931934256426,0.0,,0.0,"MPU6050:active=81.58,idle=18.76,sleep=19.66,peak=0.00 | BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | HC-SR04:active=75.34,idle=44.66,sleep=0.00,peak=0.00 | ESP32:active=58.99,idle=0.00,sleep=61.01,peak=0.00",1,0.20528025644250786,NORMAL
1316,3,ESP32-S3 + BMP280 + Raspberry Pi Pico,3.3,360,75.86569349809717,263.8168663276958,0.0,41.9349317282351,0.5936049694004982,0.0,550.7745724743437,552.1320470673706,"ESP32-S3:active=104.08,idle=0.00,sleep=255.92,peak=0.00 | BMP280:active=123.52,idle=60.95,sleep=175.53,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=360.00,peak=0.00",1,0.11861355210755309,NORMAL
1317,1,DS18B20,5.0,120,48.5609619590473,31.47049291221372,0.0,1.0,0.00075,0.0,4.051211769798169,3.881783381283406,"DS18B20:active=48.56,idle=39.97,sleep=31.47,peak=0.00",1,0.1342431123143969,NORMAL
1318,1,SSD1306 OLED controller,3.3,30,0.0,30.0,0.0,0.0,0.01,0.0,0.0165,0.0164183776548152,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00",1,0.18743377153075363,NORMAL
1319,3,INA219 + Raspberry Pi Pico + DS18B20,4.15,30,16.01240796249583,11.364325533723934,0.0,0.0,1.144020664100955,0.0,,0.0,"INA219:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=30.00,peak=0.00 | DS18B20:active=18.04,idle=7.87,sleep=4.09,peak=0.00",1,0.09245408384218662,NORMAL
1320,2,HC-05 + ESP32,3.3,60,42.69786763632789,4.274629934245959,0.0,26.312713643140736,0.00814,0.0,135.05267371315455,136.59974430373407,"HC-05:active=33.94,idle=26.06,sleep=0.00,peak=0.00 | ESP32:active=51.45,idle=0.00,sleep=8.55,peak=0.00",1,0.20201662618814709,NORMAL
1321,2,nRF24L01+ + HC-05,3.3,120,81.36872814168031,8.496639605215401,0.0,23.886114794184053,0.0009,0.0,218.4724603403336,220.5454556799432,"nRF24L01+:active=53.21,idle=49.80,sleep=16.99,peak=0.00 | HC-05:active=109.53,idle=10.47,sleep=0.00,peak=0.00",1,0.20554367169742827,NORMAL
1322,2,HC-05 + ESP32,3.3,120,46.43033811450239,47.04206092123628,0.0,28.29200926845579,0.00814,0.0,167.88324149993298,166.29835784534637,"HC-05:active=66.94,idle=53.06,sleep=0.00,peak=0.00 | ESP32:active=25.92,idle=0.00,sleep=94.08,peak=0.00",1,0.19704275685402534,NORMAL
1323,3,BME280 + MPU6050 + Raspberry Pi Pico,3.3,1440,675.7248860101058,706.6233932225018,0.0,0.0,0.8862800749861759,0.0,,0.0,"BME280:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | MPU6050:active=587.17,idle=172.96,sleep=679.87,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=1440.00,peak=0.00",1,0.07161357737289287,NORMAL
1324,4,SSD1306 OLED controller + Raspberry Pi Pico + DS18B20 + HC-05,3.3,1440,301.74638053305586,985.6459046145992,0.0,25.307783968828783,0.478670110857855,0.0,1972.2948079992384,2049.0357124753823,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | DS18B20:active=195.29,idle=182.13,sleep=1062.58,peak=0.00 | HC-05:active=1011.69,idle=428.31,sleep=0.00,peak=0.00",1,0.04893592895134513,NORMAL
1325,4,HC-SR04 + HC-SR501 + SSD1306 OLED controller + Raspberry Pi Pico,4.15,1440,649.8324632768238,720.0,0.0,42.699447191717375,0.655,0.0,7846.106759585644,7830.833416825136,"HC-SR04:active=1159.33,idle=280.67,sleep=0.00,peak=0.00 | HC-SR501:active=1440.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=1440.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=1440.00,peak=0.00",-1,-0.0002004622964816294,ANOMALY
1326,4,DS18B20 + HC-SR501 + DHT22 / AM2302 + MPU6050,3.3,30,21.59322004850493,5.346437093081733,0.823916791397369,24.34309362040934,0.0035379130731199,1.5,115.91987201235192,114.10605646114232,"DS18B20:active=8.71,idle=3.05,sleep=14.94,peak=3.30 | HC-SR501:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | MPU6050:active=17.66,idle=5.90,sleep=6.45,peak=0.00",1,0.1213464587508119,NORMAL
1327,2,HC-05 + SSD1306 OLED controller,3.3,1440,719.794419694858,720.0,0.0,30.0,0.01,0.0,2376.2944956615565,2349.362345818491,"HC-05:active=1439.59,idle=0.41,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=1440.00,peak=0.00",1,0.10448187276713139,NORMAL
1328,2,BME280 + SSD1306 OLED controller,3.3,360,180.0,180.0,0.0,0.0,0.01,0.0,,0.0,"BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=360.00,peak=0.00",1,0.19716232252392502,NORMAL
1329,2,MPU6050 + Raspberry Pi Pico,3.3,720,227.77819205962703,443.327052471568,0.0,3.9,1.05753363777588,0.0,149.31539626680657,151.5189110320995,"MPU6050:active=455.56,idle=97.79,sleep=166.65,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=720.00,peak=0.00",1,0.09143806031722729,NORMAL
1330,4,SSD1306 OLED controller + Raspberry Pi Pico + HC-SR501 + DHT22 / AM2302,3.3,720,360.0,360.0,0.0,33.75,0.655,0.0,2724.876,2722.7313013111643,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=720.00,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=720.00,peak=0.00 | HC-SR501:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.09752767048008659,NORMAL
1331,1,ESP32,3.3,720,202.41713033611097,517.582869663889,0.0,23.88,0.00814,0.0,266.0863808341966,267.5294540047868,"ESP32:active=202.42,idle=0.00,sleep=517.58,peak=0.00",1,0.13841802439644907,NORMAL
1332,4,BME280 + nRF24L01+ + MPU6050 + HC-05,3.3,60,34.36815741642296,17.75665573814991,0.0,0.0,0.0051231558644187,0.0,,0.0,"BME280:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=16.44,idle=5.50,sleep=38.06,peak=0.00 | MPU6050:active=17.46,idle=9.58,sleep=32.96,peak=0.00 | HC-05:active=43.58,idle=16.42,sleep=0.00,peak=0.00",1,0.20810812660559191,NORMAL
1333,3,SSD1306 OLED controller + DHT22 / AM2302 + nRF24L01+,3.3,360,177.7957365246583,159.48976006434648,0.0,5.3605999860207865,0.0077468345526347,0.0,157.56146019922812,158.5791663497961,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=360.00,peak=0.00 | DHT22 / AM2302:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=173.39,idle=68.14,sleep=118.47,peak=0.00",1,0.19815991352194595,NORMAL
1334,3,ESP32-S3 + DHT22 / AM2302 + nRF24L01+,3.3,60,36.81591787679181,22.88975854129966,0.159520546090562,26.38230972710021,0.0038106750015754,2.5,160.343449197992,163.4117855142954,"ESP32-S3:active=27.23,idle=0.00,sleep=32.77,peak=0.00 | DHT22 / AM2302:active=59.52,idle=0.00,sleep=0.00,peak=0.48 | nRF24L01+:active=23.69,idle=0.40,sleep=35.90,peak=0.00",1,0.17157839261614605,NORMAL
1335,2,nRF24L01+ + HC-SR04,4.15,720,458.3164187568075,91.32834629994926,0.0,13.78287202422012,0.0009,0.0,888.7862812386966,893.4304453069401,"nRF24L01+:active=301.53,idle=235.81,sleep=182.66,peak=0.00 | HC-SR04:active=615.10,idle=104.90,sleep=0.00,peak=0.00",1,0.1447624925520215,NORMAL
1336,3,Arduino Uno / ATmega328P + ESP32 + HC-05,3.3,720,560.3551890096927,65.28105952517035,0.0,0.0,0.00814,0.0,,0.0,"Arduino Uno / ATmega328P:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32:active=524.16,idle=0.00,sleep=195.84,peak=0.00 | HC-05:active=436.91,idle=283.09,sleep=0.00,peak=0.00",1,0.18183577488577463,NORMAL
1337,2,Raspberry Pi Pico + DHT22 / AM2302,3.3,720,360.0,360.0,0.0,2.5,1.3,0.0,150.48000000000002,151.86364764746122,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=720.00,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.08536826185529389,NORMAL
1338,4,nRF24L01+ + BME280 + HC-SR501 + ESP32,3.3,120,89.30562771631446,24.07675603966077,0.5579387440425378,0.0,0.0040133144541162,240.0,,0.0,"nRF24L01+:active=40.87,idle=24.24,sleep=54.89,peak=0.00 | BME280:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | HC-SR501:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | ESP32:active=76.35,idle=0.00,sleep=41.41,peak=2.23",1,0.07759311901162091,NORMAL
1339,4,Raspberry Pi Pico + MPU6050 + HC-SR04 + ESP32-S3,3.3,360,176.26734513593175,156.22449469112038,0.0,45.24072246878116,0.7528665585132838,0.0,1790.818319791268,1831.163195377476,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=360.00,peak=0.00 | MPU6050:active=142.44,idle=14.06,sleep=203.50,peak=0.00 | HC-SR04:active=264.03,idle=95.97,sleep=0.00,peak=0.00 | ESP32-S3:active=298.60,idle=0.00,sleep=61.40,peak=0.00",1,0.10585956201589392,NORMAL
1340,1,HC-SR501,3.3,120,120.0,0.0,0.0,65.0,0.0,0.0,429.0,430.8353393014642,"HC-SR501:active=120.00,idle=0.00,sleep=0.00,peak=0.00",1,0.1444546867659608,NORMAL
1341,4,BMP280 + DS18B20 + ESP32-S3 + MPU6050,3.3,720,271.73597699521804,311.3915264381947,0.0,19.11608447599724,0.0051728040029643,0.0,1143.1799668702408,1154.9011404239095,"BMP280:active=325.25,idle=316.30,sleep=78.45,peak=0.00 | DS18B20:active=166.51,idle=153.39,sleep=400.10,peak=0.00 | ESP32-S3:active=208.31,idle=0.00,sleep=511.69,peak=0.00 | MPU6050:active=386.87,idle=77.80,sleep=255.33,peak=0.00",1,0.16248641831817984,NORMAL
1342,1,HC-SR04,5.0,120,97.82947431840896,0.0,0.0,15.0,0.0,0.0,125.98193051160972,125.49059489645164,"HC-SR04:active=97.83,idle=22.17,sleep=0.00,peak=0.00",1,0.13693055746335553,NORMAL
1343,2,BME280 + DHT22 / AM2302,3.3,30,30.0,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.21199258606347476,NORMAL
1344,2,HC-SR04 + DHT22 / AM2302,4.15,720,591.9772029345593,0.0,0.0,7.398355920308208,0.0,0.0,641.2723366106493,635.1883703009493,"HC-SR04:active=463.95,idle=256.05,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.13811736297896848,NORMAL
1345,3,Raspberry Pi Pico + Arduino Uno / ATmega328P + MPU6050,4.15,60,28.42501246285886,26.783109151344533,0.0,0.0,0.973293688354506,0.0,,0.0,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=60.00,peak=0.00 | Arduino Uno / ATmega328P:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | MPU6050:active=25.28,idle=14.38,sleep=20.35,peak=0.00",1,0.11403974650160487,NORMAL
1346,4,ESP32 + Raspberry Pi Pico + ESP32-S3 + SSD1306 OLED controller,3.3,30,8.08750784322511,21.91249215677489,0.0,72.47001320399536,0.4508534749328425,0.0,131.11584715223728,133.04583074023796,"ESP32:active=9.17,idle=0.00,sleep=20.83,peak=0.00 | Raspberry Pi Pico:active=0.00,idle=0.00,sleep=30.00,peak=0.00 | ESP32-S3:active=23.18,idle=0.00,sleep=6.82,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=30.00,peak=0.00",1,0.07931641074416518,NORMAL
1347,1,BME280,3.3,360,360.0,0.0,0.0,0.0,0.0,0.0,,0.0,"BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.18200890968177708,NORMAL
1348,1,Raspberry Pi Pico,3.3,1440,0.0,1440.0,0.0,0.0,1.3,0.0,102.96,103.00121880497628,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=1440.00,peak=0.00",-1,-0.027545080786266718,ANOMALY
1349,1,DS18B20,5.0,360,120.90769514871756,232.0197184299735,0.0,1.0,0.00075,0.0,10.090584531446336,9.711524651563968,"DS18B20:active=120.91,idle=7.07,sleep=232.02,peak=0.00",1,0.10225122773212403,NORMAL
1350,3,DHT22 / AM2302 + BME280 + SSD1306 OLED controller,3.3,360,240.0,120.0,0.0,0.0,0.01,0.0,,0.0,"DHT22 / AM2302:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | BME280:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=360.00,peak=0.00",1,0.20179292555117895,NORMAL
1351,2,ESP32-S3 + DS18B20,4.15,720,341.80310049577355,378.1118574343392,0.0,56.28921865091376,0.0032565745227361,0.0,2661.68008737496,2647.1265413483625,"ESP32-S3:active=416.72,idle=0.00,sleep=303.28,peak=0.00 | DS18B20:active=266.89,idle=0.17,sleep=452.94,peak=0.00",1,0.10080206151040405,NORMAL
1352,2,DHT22 / AM2302 + HC-05,3.3,120,114.80953771541216,0.0,0.0,15.6283717116779,0.0,0.0,201.9390812712974,202.2982374816292,"DHT22 / AM2302:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | HC-05:active=109.62,idle=10.38,sleep=0.00,peak=0.00",1,0.20539828011456046,NORMAL
1353,4,DHT22 / AM2302 + DS18B20 + HC-05 + HC-SR04,4.15,30,19.19691402089149,5.38175350849131,0.7153404344811042,12.343129875399931,0.00075,1.5,74.28096497800097,73.31218910917626,"DHT22 / AM2302:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | DS18B20:active=4.50,idle=1.11,sleep=21.53,peak=2.86 | HC-05:active=15.60,idle=14.40,sleep=0.00,peak=0.00 | HC-SR04:active=26.69,idle=3.31,sleep=0.00,peak=0.00",1,0.09129290494734621,NORMAL
1354,2,DS18B20 + HC-SR04,5.0,1440,649.2421041622292,504.0865724754343,0.0,10.738008615928388,0.00075,0.0,1251.4616263088546,1264.9707670436678,"DS18B20:active=395.29,idle=36.53,sleep=1008.17,peak=0.00 | HC-SR04:active=903.19,idle=536.81,sleep=0.00,peak=0.00",1,0.052234554459647975,NORMAL
1355,3,Raspberry Pi Pico + HC-05 + ESP32,3.3,120,53.67974600732541,63.67437614777466,0.0,28.13872409228642,0.8196815199369166,0.0,261.3334835801556,258.3854411322334,"Raspberry Pi Pico:active=0.00,idle=0.00,sleep=120.00,peak=0.00 | HC-05:active=112.06,idle=7.94,sleep=0.00,peak=0.00 | ESP32:active=48.98,idle=0.00,sleep=71.02,peak=0.00",1,0.13504553263232633,NORMAL
1356,3,HC-SR04 + DS18B20 + INA219,5.0,30,25.123158483496518,1.7754242492141348,0.0,0.0,0.0007499999999999,0.0,,0.0,"HC-SR04:active=22.55,idle=7.45,sleep=0.00,peak=0.00 | DS18B20:active=22.82,idle=1.85,sleep=5.33,peak=0.00 | INA219:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.1400600904240637,NORMAL
1357,1,INA219,3.3,60,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,"INA219:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20809052361625596,NORMAL
1358,3,INA219 + BME280 + nRF24L01+,3.3,60,43.42130136030215,13.565494949800623,0.0,0.0,0.0008999999999999,0.0,,0.0,"INA219:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | BME280:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=10.26,idle=9.04,sleep=40.70,peak=0.00",1,0.22337102469521253,NORMAL
1359,4,Arduino Uno / ATmega328P + nRF24L01+ + HC-SR04 + ESP32-S3,4.15,120,97.70434810552068,14.634921169737392,0.0,0.0,0.0022489697578815,0.0,,0.0,"Arduino Uno / ATmega328P:active=120.00,idle=0.00,sleep=0.00,peak=0.00 | nRF24L01+:active=63.33,idle=11.08,sleep=45.59,peak=0.00 | HC-SR04:active=100.43,idle=19.57,sleep=0.00,peak=0.00 | ESP32-S3:active=107.05,idle=0.00,sleep=12.95,peak=0.00",1,0.1634981245286828,NORMAL
1360,4,ESP32-S3 + HC-SR04 + HC-SR501 + SSD1306 OLED controller,3.3,60,41.29858739930231,17.470558780297583,0.2806080975343911,55.90903846505,0.0095757619184309,355.0,530.3425537171794,523.7132288782794,"ESP32-S3:active=49.00,idle=0.00,sleep=9.88,peak=1.12 | HC-SR04:active=56.20,idle=3.80,sleep=0.00,peak=0.00 | HC-SR501:active=60.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=60.00,peak=0.00",1,0.00842236903157112,NORMAL
1361,2,ESP32 + ESP32-S3,3.3,720,182.11389223610405,536.6770971345106,1.209010629385302,59.47676337052458,0.0075809053237874,355.0,1239.1293361377234,1245.331153079272,"ESP32:active=173.06,idle=0.00,sleep=546.94,peak=0.00 | ESP32-S3:active=191.17,idle=0.00,sleep=526.41,peak=2.42",-1,-0.022959206172404767,ANOMALY
1362,1,Arduino Uno / ATmega328P,5.0,60,60.0,0.0,0.0,0.0,0.0,0.0,,0.0,"Arduino Uno / ATmega328P:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.143611958627068,NORMAL
1363,2,HC-05 + DS18B20,4.15,1440,1158.8515390236494,245.64097524189705,0.0,18.94698625072141,0.00075,0.0,3040.5117789449287,3016.9487410991524,"HC-05:active=1434.34,idle=5.66,sleep=0.00,peak=0.00 | DS18B20:active=883.37,idle=65.35,sleep=491.28,peak=0.00",1,0.07633353401190779,NORMAL
1364,1,Arduino Uno / ATmega328P,5.0,1440,1440.0,0.0,0.0,0.0,0.0,0.0,,0.0,"Arduino Uno / ATmega328P:active=1440.00,idle=0.00,sleep=0.00,peak=0.00",1,0.03595125313074754,NORMAL
1365,1,ESP32,3.3,120,65.15095871096548,54.84904128903451,0.0,23.88,0.00814,0.0,85.59382508676715,86.04300168559118,"ESP32:active=65.15,idle=0.00,sleep=54.85,peak=0.00",1,0.1844692953248978,NORMAL
1366,2,ESP32 + DHT22 / AM2302,3.3,120,98.69427483061462,21.30572516938538,0.0,10.882285571259091,0.00814,0.0,118.16119827137511,119.5067449423376,"ESP32:active=77.39,idle=0.00,sleep=42.61,peak=0.00 | DHT22 / AM2302:active=120.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20732575626717592,NORMAL
1367,2,DHT22 / AM2302 + INA219,3.3,30,30.0,0.0,0.0,0.0,0.0,0.0,,0.0,"DHT22 / AM2302:active=30.00,idle=0.00,sleep=0.00,peak=0.00 | INA219:active=30.00,idle=0.00,sleep=0.00,peak=0.00",1,0.21199258606347476,NORMAL
1368,1,HC-SR04,5.0,360,340.6050449329951,0.0,0.0,15.0,0.0,0.0,428.98879867741135,434.5207376719392,"HC-SR04:active=340.61,idle=19.39,sleep=0.00,peak=0.00",1,0.11892823573119088,NORMAL
1369,4,BMP280 + nRF24L01+ + HC-05 + INA219,3.3,120,66.41765073171054,41.417258947331305,0.0,0.0,0.0004563939427561,0.0,,0.0,"BMP280:active=25.47,idle=2.66,sleep=91.86,peak=0.00 | nRF24L01+:active=44.14,idle=2.05,sleep=73.80,peak=0.00 | HC-05:active=76.06,idle=43.94,sleep=0.00,peak=0.00 | INA219:active=120.00,idle=0.00,sleep=0.00,peak=0.00",1,0.20598827704604378,NORMAL
1370,3,DS18B20 + HC-SR04 + HC-SR501,5.0,360,335.93594143051155,16.424897298529494,0.0,28.640382805032253,0.00075,0.0,2408.0013594724155,2446.3121437764603,"DS18B20:active=303.79,idle=6.93,sleep=49.27,peak=0.00 | HC-SR04:active=344.01,idle=15.99,sleep=0.00,peak=0.00 | HC-SR501:active=360.00,idle=0.00,sleep=0.00,peak=0.00",1,0.09511310383926763,NORMAL
1371,4,Arduino Uno / ATmega328P + SSD1306 OLED controller + HC-SR501 + DHT22 / AM2302,3.3,720,540.0,180.0,0.0,0.0,0.01,0.0,,0.0,"Arduino Uno / ATmega328P:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | SSD1306 OLED controller:active=0.00,idle=0.00,sleep=720.00,peak=0.00 | HC-SR501:active=720.00,idle=0.00,sleep=0.00,peak=0.00 | DHT22 / AM2302:active=720.00,idle=0.00,sleep=0.00,peak=0.00",1,0.17182330420996533,NORMAL
1372,1,MPU6050,3.3,1440,783.2537851065767,251.02647802091215,0.0,3.9,0.01,0.0,168.25757439591212,167.96381637438432,"MPU6050:active=783.25,idle=405.72,sleep=251.03,peak=0.00",1,0.1289423195774025,NORMAL
1373,1,SSD1306 OLED controller,3.3,720,0.0,720.0,0.0,0.0,0.01,0.0,0.396,0.3933073417608975,"SSD1306 OLED controller:active=0.00,idle=0.00,sleep=720.00,peak=0.00",1,0.1297644497890389,NORMAL
1374,3,INA219 + BMP280 + DS18B20,3.3,360,282.7505842674787,43.33585123302473,0.0,0.0,0.0002925227337156,0.0,,0.0,"INA219:active=360.00,idle=0.00,sleep=0.00,peak=0.00 | BMP280:active=233.85,idle=34.65,sleep=91.50,peak=0.00 | DS18B20:active=254.40,idle=67.09,sleep=38.51,peak=0.00",1,0.2056438787259765,NORMAL
1375,1,HC-SR501,3.3,60,60.0,0.0,0.0,65.0,0.0,0.0,214.5,219.74534646022911,"HC-SR501:active=60.00,idle=0.00,sleep=0.00,peak=0.00",1,0.14921157356635956,NORMAL
1376,3,DS18B20 + HC-SR04 + ESP32,5.0,30,12.047516280542576,13.568675553147022,0.0,15.326231875144334,0.004315695962568,0.0,47.83312757480618,46.07554489008825,"DS18B20:active=5.73,idle=3.21,sleep=21.07,peak=0.00 | HC-SR04:active=20.05,idle=9.95,sleep=0.00,peak=0.00 | ESP32:active=10.36,idle=0.00,sleep=19.64,peak=0.00",1,0.11927792271495469,NORMAL
